"data";"valor"
"07/05/2024";"5,0604"
"08/05/2024";"5,0881"
"09/05/2024";"5,1571"
"10/05/2024";"5,1458"
"13/05/2024";"5,1406"
"14/05/2024";"5,1350"
"15/05/2024";"5,1417"
"16/05/2024";"5,1264"
"17/05/2024";"5,1151"
"20/05/2024";"5,1079"
"21/05/2024";"5,1031"
"22/05/2024";"5,1496"
"23/05/2024";"5,1437"
"24/05/2024";"5,1502"
"27/05/2024";"5,1698"
"28/05/2024";"5,1532"
"29/05/2024";"5,1966"
"31/05/2024";"5,2410"
"03/06/2024";"5,2367"
"04/06/2024";"5,2681"
"05/06/2024";"5,2835"
"06/06/2024";"5,2675"
"07/06/2024";"5,2796"
"10/06/2024";"5,3660"
"11/06/2024";"5,3519"
"12/06/2024";"5,3885"
"13/06/2024";"5,3968"
"14/06/2024";"5,3624"
"17/06/2024";"5,4124"
"18/06/2024";"5,4068"
"19/06/2024";"5,4641"
"20/06/2024";"5,4248"
"21/06/2024";"5,4410"
"24/06/2024";"5,3994"
"25/06/2024";"5,4283"
"26/06/2024";"5,5091"
"27/06/2024";"5,5223"
"28/06/2024";"5,5583"
"01/07/2024";"5,5887"
"02/07/2024";"5,6671"
"03/07/2024";"5,5857"
"04/07/2024";"5,4833"
"05/07/2024";"5,4964"
"08/07/2024";"5,4714"
"09/07/2024";"5,4381"
"10/07/2024";"5,3961"
"11/07/2024";"5,4094"
"12/07/2024";"5,4523"
"15/07/2024";"5,4557"
"16/07/2024";"5,4268"
"17/07/2024";"5,4664"
"18/07/2024";"5,5420"
"19/07/2024";"5,5537"
"22/07/2024";"5,5592"
"23/07/2024";"5,5801"
"24/07/2024";"5,6340"
"25/07/2024";"5,6396"
"26/07/2024";"5,6459"
"29/07/2024";"5,6473"
"30/07/2024";"5,6526"
"31/07/2024";"5,6615"
"01/08/2024";"5,6675"
"02/08/2024";"5,7360"
"05/08/2024";"5,7640"
"06/08/2024";"5,6522"
"07/08/2024";"5,6087"
"08/08/2024";"5,6166"
"09/08/2024";"5,5109"
"12/08/2024";"5,4905"
"13/08/2024";"5,4869"
"14/08/2024";"5,4496"
"15/08/2024";"5,4645"
"16/08/2024";"5,4626"
"19/08/2024";"5,4231"
"20/08/2024";"5,4541"
"21/08/2024";"5,4701"
"22/08/2024";"5,5518"
"23/08/2024";"5,5257"
"26/08/2024";"5,4915"
"27/08/2024";"5,4963"
"28/08/2024";"5,5309"
"29/08/2024";"5,6352"
"30/08/2024";"5,6556"
"02/09/2024";"5,6224"
"03/09/2024";"5,6218"
"04/09/2024";"5,6353"
"05/09/2024";"5,6043"
"06/09/2024";"5,5696"
"09/09/2024";"5,6091"
"10/09/2024";"5,6248"
"11/09/2024";"5,6381"
"12/09/2024";"5,6548"
"13/09/2024";"5,5711"
"16/09/2024";"5,5201"
"17/09/2024";"5,5004"
"18/09/2024";"5,4761"
"19/09/2024";"5,4183"
"20/09/2024";"5,4769"
"23/09/2024";"5,5440"
"24/09/2024";"5,4696"
"25/09/2024";"5,4730"
"26/09/2024";"5,4406"
"27/09/2024";"5,4425"
"30/09/2024";"5,4475"
"01/10/2024";"5,4515"
"02/10/2024";"5,4299"
"03/10/2024";"5,4844"
"04/10/2024";"5,4680"
"07/10/2024";"5,4620"
"08/10/2024";"5,5191"
"09/10/2024";"5,5731"
"10/10/2024";"5,5813"
"11/10/2024";"5,6257"
"14/10/2024";"5,6039"
"15/10/2024";"5,6372"
"16/10/2024";"5,6743"
"17/10/2024";"5,6752"
"18/10/2024";"5,6666"
"21/10/2024";"5,7062"
"22/10/2024";"5,6952"
"23/10/2024";"5,7143"
"24/10/2024";"5,7081"
"25/10/2024";"5,6963"
"28/10/2024";"5,6982"
"29/10/2024";"5,7134"
"30/10/2024";"5,7795"
"31/10/2024";"5,7773"
"01/11/2024";"5,8067"
"04/11/2024";"5,7892"
"05/11/2024";"5,7840"
"06/11/2024";"5,7642"
"07/11/2024";"5,6618"
"08/11/2024";"5,7642"
"11/11/2024";"5,7974"
"12/11/2024";"5,7688"
"13/11/2024";"5,7707"
"14/11/2024";"5,7879"
"18/11/2024";"5,7597"
"19/11/2024";"5,7737"
"21/11/2024";"5,8167"
"22/11/2024";"5,8118"
"25/11/2024";"5,7996"
"26/11/2024";"5,7984"
"27/11/2024";"5,8285"
"28/11/2024";"5,9865"
"29/11/2024";"6,0529"
"02/12/2024";"6,0628"
"03/12/2024";"6,0701"
"04/12/2024";"6,0575"
"05/12/2024";"5,9843"
"06/12/2024";"6,0287"
"09/12/2024";"6,0564"
"10/12/2024";"6,0523"
"11/12/2024";"6,0314"
"12/12/2024";"5,9402"
"13/12/2024";"6,0394"
"16/12/2024";"6,0504"
"17/12/2024";"6,1679"
"18/12/2024";"6,1618"
"19/12/2024";"6,1835"
"20/12/2024";"6,0774"
"23/12/2024";"6,1606"
"24/12/2024";"6,1527"
"26/12/2024";"6,1650"
"27/12/2024";"6,1985"
"30/12/2024";"6,1917"
"31/12/2024";"6,1917"
"02/01/2025";"6,2080"
"03/01/2025";"6,1557"
"06/01/2025";"6,1113"
"07/01/2025";"6,0735"
"08/01/2025";"6,1315"
"09/01/2025";"6,0890"
"10/01/2025";"6,0959"
"13/01/2025";"6,1073"
"14/01/2025";"6,0665"
"15/01/2025";"6,0371"
"16/01/2025";"6,0316"
"17/01/2025";"6,0603"
"20/01/2025";"6,0492"
"21/01/2025";"6,0434"
"22/01/2025";"5,9668"
"23/01/2025";"5,9393"
"24/01/2025";"5,8919"
"27/01/2025";"5,9266"
"28/01/2025";"5,8924"
"29/01/2025";"5,8590"
"30/01/2025";"5,9000"
"31/01/2025";"5,8295"
"03/02/2025";"5,8681"
"04/02/2025";"5,7921"
"05/02/2025";"5,7991"
"06/02/2025";"5,7850"
"07/02/2025";"5,7551"
"10/02/2025";"5,7802"
"11/02/2025";"5,7782"
"12/02/2025";"5,7705"
"13/02/2025";"5,7782"
"14/02/2025";"5,7277"
"17/02/2025";"5,7099"
"18/02/2025";"5,6973"
"19/02/2025";"5,7081"
"20/02/2025";"5,7013"
"21/02/2025";"5,7021"
"24/02/2025";"5,7252"
"25/02/2025";"5,7773"
"26/02/2025";"5,7751"
"27/02/2025";"5,8222"
"28/02/2025";"5,8482"
"05/03/2025";"5,7908"
"06/03/2025";"5,7483"
"07/03/2025";"5,7682"
"10/03/2025";"5,7924"
"11/03/2025";"5,8341"
"12/03/2025";"5,8262"
"13/03/2025";"5,8125"
"14/03/2025";"5,7413"
"17/03/2025";"5,7076"
"18/03/2025";"5,6846"
"19/03/2025";"5,6651"
"20/03/2025";"5,6622"
"21/03/2025";"5,7235"
"24/03/2025";"5,7397"
"25/03/2025";"5,6986"
"26/03/2025";"5,7292"
"27/03/2025";"5,7468"
"28/03/2025";"5,7654"
"31/03/2025";"5,7416"
"01/04/2025";"5,7045"
"02/04/2025";"5,6918"
"03/04/2025";"5,6062"
"04/04/2025";"5,7771"
"07/04/2025";"5,8871"
"08/04/2025";"5,9362"
"09/04/2025";"6,0599"
"10/04/2025";"5,9109"
"11/04/2025";"5,8731"
"14/04/2025";"5,8419"
"15/04/2025";"5,8701"
"16/04/2025";"5,8802"
"17/04/2025";"5,8553"
"22/04/2025";"5,7490"
"23/04/2025";"5,6874"
"24/04/2025";"5,6732"
"25/04/2025";"5,6840"
"28/04/2025";"5,6675"
"29/04/2025";"5,6461"
"30/04/2025";"5,6602"
"02/05/2025";"5,6388"
"05/05/2025";"5,6514"
"06/05/2025";"5,7204"
"07/05/2025";"5,7368"
"08/05/2025";"5,6854"
"09/05/2025";"5,6505"
"12/05/2025";"5,6816"
"13/05/2025";"5,6256"
"14/05/2025";"5,6094"
"15/05/2025";"5,6322"
"16/05/2025";"5,6919"
"19/05/2025";"5,6585"
"20/05/2025";"5,6614"
"21/05/2025";"5,6565"
"22/05/2025";"5,6384"
"23/05/2025";"5,6926"
"26/05/2025";"5,6613"
"27/05/2025";"5,6533"
"28/05/2025";"5,6930"
"29/05/2025";"5,6553"
"30/05/2025";"5,7081"
"02/06/2025";"5,6931"
"03/06/2025";"5,6688"
"04/06/2025";"5,6326"
"05/06/2025";"5,5963"
"06/06/2025";"5,5941"
"09/06/2025";"5,5754"
"10/06/2025";"5,5551"
"11/06/2025";"5,5384"
"12/06/2025";"5,5382"
"13/06/2025";"5,5646"
"16/06/2025";"5,5117"
"17/06/2025";"5,4767"
"18/06/2025";"5,4873"
"20/06/2025";"5,4951"
"23/06/2025";"5,5207"
"24/06/2025";"5,4932"
"25/06/2025";"5,5421"
"26/06/2025";"5,5139"
"27/06/2025";"5,4753"
"30/06/2025";"5,4565"
"01/07/2025";"5,4505"
"02/07/2025";"5,4506"
"03/07/2025";"5,4202"
"04/07/2025";"5,4084"
